job_id,prompt_idx,config,psnr,ssim,mse,lpips
000000000092,1,improved_fp16_cache,45.48591613769531,0.9977728724479675,2.827538082783576e-05,0.0007899384363554418
000000000092,2,improved_fp16_cache,45.29999923706055,0.9963178038597107,2.951209717139136e-05,0.00214115297421813
000000000093,0,improved_fp16_cache,45.08399963378906,0.9953648447990417,3.101701440755278e-05,0.0018314620247110724
000000000093,1,improved_fp16_cache,49.43218231201172,0.9973686933517456,1.1396768968552351e-05,0.0007063066004775465
000000000093,2,improved_fp16_cache,47.11774826049805,0.9966083765029907,1.9418906958890148e-05,0.0010385412024334073
000000000094,0,improved_fp16_cache,48.57041549682617,0.9980018138885498,1.3898189536121208e-05,0.0006761371623724699
000000000094,1,improved_fp16_cache,51.4116096496582,0.998551070690155,7.225016361189773e-06,0.00035217750701121986
000000000094,2,improved_fp16_cache,49.39859390258789,0.9980985522270203,1.1485256436571945e-05,0.0005097363609820604
000000000095,0,improved_fp16_cache,45.86383056640625,0.9971358180046082,2.5918920073308982e-05,0.0011269982205703855
000000000095,1,improved_fp16_cache,48.545379638671875,0.9975910186767578,1.3978540664538741e-05,0.0010180347599089146
000000000095,2,improved_fp16_cache,49.19349670410156,0.9978237152099609,1.204065847559832e-05,0.0007029582047834992
000000000096,0,improved_fp16_cache,50.754859924316406,0.9985289573669434,8.404535947192926e-06,0.0004236551758367568
000000000096,1,improved_fp16_cache,48.706119537353516,0.9983164668083191,1.3470620615407825e-05,0.0005274427821859717
000000000096,2,improved_fp16_cache,49.89472198486328,0.9982179999351501,1.0245367775496561e-05,0.0006051439559087157
000000000097,0,improved_fp16_cache,45.35747146606445,0.9977378249168396,2.9124124921509065e-05,0.0006923124892637134
000000000097,1,improved_fp16_cache,44.552852630615234,0.9974572658538818,3.50521549989935e-05,0.0010019066976383328
000000000097,2,improved_fp16_cache,42.98954772949219,0.9974069595336914,5.023946869187057e-05,0.0011274544522166252
000000000098,0,improved_fp16_cache,46.804195404052734,0.9978660345077515,2.0872785171377473e-05,0.00035384471993893385
000000000098,1,improved_fp16_cache,52.375144958496094,0.9980980157852173,5.787428108305903e-06,0.00020898114598821849
000000000098,2,improved_fp16_cache,42.60737991333008,0.997754693031311,5.486077498062514e-05,0.0006078852456994355
000000000099,0,improved_fp16_cache,46.33197021484375,0.9969612956047058,2.3270347810466774e-05,0.001471511204726994
000000000099,1,improved_fp16_cache,49.69265365600586,0.9975792765617371,1.0733325325418264e-05,0.0010419043246656656
000000000099,2,improved_fp16_cache,49.416439056396484,0.9971489906311035,1.1438147339504212e-05,0.0014973293291404843
000000000100,0,improved_fp16_cache,50.4095344543457,0.9975530505180359,9.100109309656546e-06,0.0010258113034069538
000000000100,1,improved_fp16_cache,49.280296325683594,0.9973267316818237,1.1802399058069568e-05,0.001004109508357942
